Absolute path,Relative path,Class name
C:\Users\nasty\ap_laba2\dataset1\tulip\0637.jpg,dataset1\tulip\0637.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0638.jpg,dataset1\tulip\0638.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0639.jpg,dataset1\tulip\0639.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0640.jpg,dataset1\tulip\0640.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0641.jpg,dataset1\tulip\0641.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0642.jpg,dataset1\tulip\0642.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0643.jpg,dataset1\tulip\0643.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0644.jpg,dataset1\tulip\0644.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0645.jpg,dataset1\tulip\0645.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0646.jpg,dataset1\tulip\0646.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0647.jpg,dataset1\tulip\0647.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0648.jpg,dataset1\tulip\0648.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0649.jpg,dataset1\tulip\0649.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0650.jpg,dataset1\tulip\0650.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0651.jpg,dataset1\tulip\0651.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0652.jpg,dataset1\tulip\0652.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0653.jpg,dataset1\tulip\0653.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0654.jpg,dataset1\tulip\0654.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0655.jpg,dataset1\tulip\0655.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0656.jpg,dataset1\tulip\0656.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0657.jpg,dataset1\tulip\0657.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0658.jpg,dataset1\tulip\0658.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0659.jpg,dataset1\tulip\0659.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0660.jpg,dataset1\tulip\0660.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0661.jpg,dataset1\tulip\0661.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0662.jpg,dataset1\tulip\0662.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0663.jpg,dataset1\tulip\0663.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0664.jpg,dataset1\tulip\0664.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0665.jpg,dataset1\tulip\0665.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0666.jpg,dataset1\tulip\0666.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0667.jpg,dataset1\tulip\0667.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0668.jpg,dataset1\tulip\0668.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0669.jpg,dataset1\tulip\0669.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0670.jpg,dataset1\tulip\0670.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0671.jpg,dataset1\tulip\0671.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0672.jpg,dataset1\tulip\0672.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0673.jpg,dataset1\tulip\0673.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0674.jpg,dataset1\tulip\0674.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0675.jpg,dataset1\tulip\0675.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0676.jpg,dataset1\tulip\0676.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0677.jpg,dataset1\tulip\0677.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0678.jpg,dataset1\tulip\0678.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0679.jpg,dataset1\tulip\0679.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0680.jpg,dataset1\tulip\0680.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0681.jpg,dataset1\tulip\0681.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0682.jpg,dataset1\tulip\0682.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0683.jpg,dataset1\tulip\0683.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0684.jpg,dataset1\tulip\0684.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0685.jpg,dataset1\tulip\0685.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0686.jpg,dataset1\tulip\0686.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0687.jpg,dataset1\tulip\0687.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0688.jpg,dataset1\tulip\0688.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0689.jpg,dataset1\tulip\0689.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0690.jpg,dataset1\tulip\0690.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0691.jpg,dataset1\tulip\0691.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0692.jpg,dataset1\tulip\0692.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0693.jpg,dataset1\tulip\0693.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0694.jpg,dataset1\tulip\0694.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0695.jpg,dataset1\tulip\0695.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0696.jpg,dataset1\tulip\0696.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0697.jpg,dataset1\tulip\0697.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0698.jpg,dataset1\tulip\0698.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0699.jpg,dataset1\tulip\0699.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0700.jpg,dataset1\tulip\0700.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0701.jpg,dataset1\tulip\0701.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0702.jpg,dataset1\tulip\0702.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0703.jpg,dataset1\tulip\0703.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0704.jpg,dataset1\tulip\0704.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0705.jpg,dataset1\tulip\0705.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0706.jpg,dataset1\tulip\0706.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0707.jpg,dataset1\tulip\0707.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0708.jpg,dataset1\tulip\0708.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0709.jpg,dataset1\tulip\0709.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0710.jpg,dataset1\tulip\0710.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0711.jpg,dataset1\tulip\0711.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0712.jpg,dataset1\tulip\0712.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0713.jpg,dataset1\tulip\0713.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0714.jpg,dataset1\tulip\0714.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0715.jpg,dataset1\tulip\0715.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0716.jpg,dataset1\tulip\0716.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0717.jpg,dataset1\tulip\0717.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0718.jpg,dataset1\tulip\0718.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0719.jpg,dataset1\tulip\0719.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0720.jpg,dataset1\tulip\0720.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0721.jpg,dataset1\tulip\0721.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0722.jpg,dataset1\tulip\0722.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0723.jpg,dataset1\tulip\0723.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0724.jpg,dataset1\tulip\0724.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0725.jpg,dataset1\tulip\0725.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0726.jpg,dataset1\tulip\0726.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0727.jpg,dataset1\tulip\0727.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0728.jpg,dataset1\tulip\0728.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0729.jpg,dataset1\tulip\0729.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0730.jpg,dataset1\tulip\0730.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0731.jpg,dataset1\tulip\0731.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0732.jpg,dataset1\tulip\0732.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0733.jpg,dataset1\tulip\0733.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0734.jpg,dataset1\tulip\0734.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0735.jpg,dataset1\tulip\0735.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0736.jpg,dataset1\tulip\0736.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0737.jpg,dataset1\tulip\0737.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0738.jpg,dataset1\tulip\0738.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0739.jpg,dataset1\tulip\0739.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0740.jpg,dataset1\tulip\0740.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0741.jpg,dataset1\tulip\0741.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0742.jpg,dataset1\tulip\0742.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0743.jpg,dataset1\tulip\0743.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0744.jpg,dataset1\tulip\0744.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0745.jpg,dataset1\tulip\0745.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0746.jpg,dataset1\tulip\0746.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0747.jpg,dataset1\tulip\0747.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0748.jpg,dataset1\tulip\0748.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0749.jpg,dataset1\tulip\0749.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0750.jpg,dataset1\tulip\0750.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0751.jpg,dataset1\tulip\0751.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0752.jpg,dataset1\tulip\0752.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0753.jpg,dataset1\tulip\0753.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0754.jpg,dataset1\tulip\0754.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0755.jpg,dataset1\tulip\0755.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0756.jpg,dataset1\tulip\0756.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0757.jpg,dataset1\tulip\0757.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0758.jpg,dataset1\tulip\0758.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0759.jpg,dataset1\tulip\0759.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0760.jpg,dataset1\tulip\0760.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0761.jpg,dataset1\tulip\0761.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0762.jpg,dataset1\tulip\0762.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0763.jpg,dataset1\tulip\0763.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0764.jpg,dataset1\tulip\0764.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0765.jpg,dataset1\tulip\0765.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0766.jpg,dataset1\tulip\0766.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0767.jpg,dataset1\tulip\0767.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0768.jpg,dataset1\tulip\0768.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0769.jpg,dataset1\tulip\0769.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0770.jpg,dataset1\tulip\0770.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0771.jpg,dataset1\tulip\0771.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0772.jpg,dataset1\tulip\0772.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0773.jpg,dataset1\tulip\0773.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0774.jpg,dataset1\tulip\0774.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0775.jpg,dataset1\tulip\0775.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0776.jpg,dataset1\tulip\0776.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0777.jpg,dataset1\tulip\0777.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0778.jpg,dataset1\tulip\0778.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0779.jpg,dataset1\tulip\0779.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0780.jpg,dataset1\tulip\0780.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0781.jpg,dataset1\tulip\0781.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0782.jpg,dataset1\tulip\0782.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0783.jpg,dataset1\tulip\0783.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0784.jpg,dataset1\tulip\0784.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0785.jpg,dataset1\tulip\0785.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0786.jpg,dataset1\tulip\0786.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0787.jpg,dataset1\tulip\0787.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0788.jpg,dataset1\tulip\0788.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0789.jpg,dataset1\tulip\0789.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0790.jpg,dataset1\tulip\0790.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0791.jpg,dataset1\tulip\0791.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0792.jpg,dataset1\tulip\0792.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0793.jpg,dataset1\tulip\0793.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0794.jpg,dataset1\tulip\0794.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0795.jpg,dataset1\tulip\0795.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0796.jpg,dataset1\tulip\0796.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0797.jpg,dataset1\tulip\0797.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0798.jpg,dataset1\tulip\0798.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0799.jpg,dataset1\tulip\0799.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0800.jpg,dataset1\tulip\0800.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0801.jpg,dataset1\tulip\0801.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0802.jpg,dataset1\tulip\0802.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0803.jpg,dataset1\tulip\0803.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0804.jpg,dataset1\tulip\0804.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0805.jpg,dataset1\tulip\0805.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0806.jpg,dataset1\tulip\0806.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0807.jpg,dataset1\tulip\0807.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0808.jpg,dataset1\tulip\0808.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0809.jpg,dataset1\tulip\0809.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0810.jpg,dataset1\tulip\0810.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0811.jpg,dataset1\tulip\0811.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0812.jpg,dataset1\tulip\0812.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0813.jpg,dataset1\tulip\0813.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0814.jpg,dataset1\tulip\0814.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0815.jpg,dataset1\tulip\0815.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0816.jpg,dataset1\tulip\0816.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0817.jpg,dataset1\tulip\0817.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0818.jpg,dataset1\tulip\0818.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0819.jpg,dataset1\tulip\0819.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0820.jpg,dataset1\tulip\0820.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0821.jpg,dataset1\tulip\0821.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0822.jpg,dataset1\tulip\0822.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0823.jpg,dataset1\tulip\0823.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0824.jpg,dataset1\tulip\0824.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0825.jpg,dataset1\tulip\0825.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0826.jpg,dataset1\tulip\0826.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0827.jpg,dataset1\tulip\0827.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0828.jpg,dataset1\tulip\0828.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0829.jpg,dataset1\tulip\0829.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0830.jpg,dataset1\tulip\0830.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0831.jpg,dataset1\tulip\0831.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0832.jpg,dataset1\tulip\0832.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0833.jpg,dataset1\tulip\0833.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0834.jpg,dataset1\tulip\0834.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0835.jpg,dataset1\tulip\0835.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0836.jpg,dataset1\tulip\0836.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0837.jpg,dataset1\tulip\0837.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0838.jpg,dataset1\tulip\0838.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0839.jpg,dataset1\tulip\0839.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0840.jpg,dataset1\tulip\0840.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0841.jpg,dataset1\tulip\0841.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0842.jpg,dataset1\tulip\0842.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0843.jpg,dataset1\tulip\0843.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0844.jpg,dataset1\tulip\0844.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0845.jpg,dataset1\tulip\0845.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0846.jpg,dataset1\tulip\0846.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0847.jpg,dataset1\tulip\0847.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0848.jpg,dataset1\tulip\0848.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0849.jpg,dataset1\tulip\0849.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0850.jpg,dataset1\tulip\0850.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0851.jpg,dataset1\tulip\0851.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0852.jpg,dataset1\tulip\0852.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0853.jpg,dataset1\tulip\0853.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0854.jpg,dataset1\tulip\0854.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0855.jpg,dataset1\tulip\0855.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0856.jpg,dataset1\tulip\0856.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0857.jpg,dataset1\tulip\0857.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0858.jpg,dataset1\tulip\0858.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0859.jpg,dataset1\tulip\0859.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0860.jpg,dataset1\tulip\0860.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0861.jpg,dataset1\tulip\0861.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0862.jpg,dataset1\tulip\0862.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0863.jpg,dataset1\tulip\0863.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0864.jpg,dataset1\tulip\0864.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0865.jpg,dataset1\tulip\0865.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0866.jpg,dataset1\tulip\0866.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0867.jpg,dataset1\tulip\0867.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0868.jpg,dataset1\tulip\0868.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0869.jpg,dataset1\tulip\0869.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0870.jpg,dataset1\tulip\0870.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0871.jpg,dataset1\tulip\0871.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0872.jpg,dataset1\tulip\0872.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0873.jpg,dataset1\tulip\0873.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0874.jpg,dataset1\tulip\0874.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0875.jpg,dataset1\tulip\0875.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0876.jpg,dataset1\tulip\0876.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0877.jpg,dataset1\tulip\0877.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0878.jpg,dataset1\tulip\0878.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0879.jpg,dataset1\tulip\0879.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0880.jpg,dataset1\tulip\0880.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0881.jpg,dataset1\tulip\0881.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0882.jpg,dataset1\tulip\0882.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0883.jpg,dataset1\tulip\0883.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0884.jpg,dataset1\tulip\0884.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0885.jpg,dataset1\tulip\0885.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0886.jpg,dataset1\tulip\0886.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0887.jpg,dataset1\tulip\0887.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0888.jpg,dataset1\tulip\0888.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0889.jpg,dataset1\tulip\0889.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0890.jpg,dataset1\tulip\0890.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0891.jpg,dataset1\tulip\0891.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0892.jpg,dataset1\tulip\0892.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0893.jpg,dataset1\tulip\0893.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0894.jpg,dataset1\tulip\0894.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0895.jpg,dataset1\tulip\0895.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0896.jpg,dataset1\tulip\0896.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0897.jpg,dataset1\tulip\0897.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0898.jpg,dataset1\tulip\0898.jpg,tulip
C:\Users\nasty\ap_laba2\dataset1\tulip\0899.jpg,dataset1\tulip\0899.jpg,tulip
